placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
HGK4A85,Toyota,Etios,passeio,2020,branco,particular,gasolina,Lages,0,3
FOD5A57,Jeep,Compass,SUV,2023,cinza,particular,flex,Florianópolis,0,1
TTQ4V14,Hyundai,HB20,passeio,2023,prata,particular,diesel,Concórdia,0,3
BQW5N94,Ford,Ranger,caminhão,2023,azul,particular,diesel,São José,0,1
MXK5N73,Volkswagen,Voyage,passeio,2022,cinza,aluguel,flex,Blumenau,0,2
VVR1J81,Volkswagen,Polo,passeio,2018,cinza,particular,flex,Laguna,0,1
GOS5D84,Peugeot,308,passeio,2020,cinza,particular,diesel,Araranguá,0,2
KGN2A31,Renault,Sandero,passeio,2023,preto,particular,diesel,Lages,0,2
TIF5C15,Suzuki,Yes 125,moto,2018,prata,particular,gasolina,Araranguá,0,2
PDY8A57,Honda,HR-V,SUV,2021,preto,particular,flex,Concórdia,0,0
YJJ4J94,Volkswagen,T-Cross,SUV,2018,vermelho,particular,gasolina,Rio do Sul,0,3
DSS6W77,Volkswagen,Voyage,passeio,2022,azul,particular,flex,Itajaí,0,0
XFE8I81,Yamaha,XTZ 150,moto,2013,cinza,aluguel,gasolina,Criciúma,0,2
BYP5B41,Toyota,Hilux,utilitário,2005,amarelo,particular,flex,Itajaí,0,0
GOM9W73,Toyota,Corolla,passeio,2022,branco,particular,flex,Florianópolis,0,2
KCO8L15,Suzuki,Yes 125,moto,2024,preto,particular,flex,São José,0,1
VSR4O95,Jeep,Renegade,SUV,2021,laranja,particular,flex,Balneário Camboriú,0,1
JCO9A08,Volkswagen,Gol,passeio,2021,preto,particular,flex,Concórdia,0,3
FRN1Y46,Hyundai,Tucson,SUV,2022,branco,particular,gasolina,Florianópolis,0,0
DQA0U68,Jeep,Commander,SUV,2023,branco,particular,gasolina,Joinville,0,2
XAZ0M33,Ford,Fiesta,passeio,2008,prata,particular,flex,Itajaí,0,1
ETP6S76,Jeep,Commander,SUV,2024,branco,particular,flex,Criciúma,0,1
NEN3T48,Hyundai,Tucson,SUV,2024,prata,particular,flex,Canoinhas,0,1
COZ9P85,Chevrolet,Tracker,SUV,2019,branco,aluguel,diesel,Criciúma,0,2
ZTR1W55,Ford,EcoSport,SUV,2023,preto,particular,flex,Chapecó,0,2
NSE7M56,Fiat,Strada,utilitário,2023,cinza,particular,gasolina,Florianópolis,0,2
PTQ5J38,Suzuki,Intruder 250,moto,2021,laranja,particular,gasolina,Criciúma,0,3
VFB6C26,Fiat,Toro,utilitário,2010,laranja,particular,flex,Chapecó,0,3
MAY7P16,Volkswagen,Polo,passeio,2018,prata,particular,flex,Lages,0,2
EKT6G39,Hyundai,Azera,passeio,2025,vermelho,particular,flex,Joinville,0,2
DEK9R25,Hyundai,HB20,passeio,2022,marrom,particular,gasolina,Chapecó,0,2
ASA8S04,Jeep,Renegade,SUV,2019,cinza,aluguel,diesel,São José,0,2
SGA1E56,Jeep,Renegade,SUV,2006,branco,particular,elétrico,Florianópolis,0,0
CJW5X84,Peugeot,308,passeio,2017,cinza,particular,flex,Tubarão,0,1
ZSU5C95,Volkswagen,Polo,passeio,2025,branco,particular,flex,Joinville,0,3
DNG2Q81,Honda,CG 160,moto,2022,cinza,particular,gasolina,Criciúma,0,1
HKW0Q45,Fiat,Mobi,passeio,2014,preto,particular,flex,Caçador,0,1
ITV9Q41,Hyundai,Creta,SUV,2005,branco,particular,gasolina,Chapecó,0,0
AGV4J57,Renault,Logan,passeio,2022,cinza,particular,álcool,Florianópolis,0,0
KPK9H21,Suzuki,Yes 125,moto,2011,verde,particular,flex,Laguna,0,3
LNJ7Y79,Renault,Kwid,passeio,2008,preto,particular,gasolina,Concórdia,0,2
XUS8Y44,Fiat,Mobi,passeio,2019,prata,particular,flex,Balneário Camboriú,0,2
AES4U78,Ford,Ranger,caminhão,2021,cinza,particular,diesel,Florianópolis,0,3
EBO9M93,Ford,Ka,passeio,2025,amarelo,particular,flex,Joinville,0,0
SWF2F84,Ford,Fiesta,passeio,2022,laranja,aluguel,flex,São José,0,2
LCH2W64,Volkswagen,Virtus,passeio,2007,branco,aluguel,flex,Criciúma,0,3
UIM3E74,Toyota,Yaris,passeio,2020,vermelho,particular,flex,Caçador,0,1
VFU8H97,Peugeot,Partner,utilitário,2005,prata,aluguel,elétrico,Itajaí,0,1
WTH7V05,Suzuki,Yes 125,moto,2023,branco,oficial,gasolina,Joinville,0,1
FIM3U73,Chevrolet,S10,caminhão,2009,prata,particular,diesel,Itajaí,0,0
TPV2G57,Hyundai,Tucson,SUV,2022,cinza,particular,flex,Blumenau,0,2
PZK3N94,Renault,Kwid,passeio,2019,preto,particular,flex,Criciúma,0,3
SBX8T05,Hyundai,HB20,passeio,2022,branco,oficial,diesel,Palhoça,0,1
YER9O07,Peugeot,308,passeio,2024,laranja,particular,flex,Itajaí,0,0
LHA7N72,Fiat,Uno,passeio,2023,cinza,aluguel,flex,Florianópolis,0,2
PVP4T56,Fiat,Strada,utilitário,2015,laranja,particular,flex,Blumenau,0,2
HXS9C67,Yamaha,Factor 125,moto,2017,prata,particular,gasolina,Blumenau,0,3
MKW8L50,Honda,Civic,passeio,2025,preto,particular,flex,Chapecó,0,0
IGC5N93,Hyundai,Creta,SUV,2025,prata,particular,flex,Blumenau,0,2
GOF1T96,Volkswagen,Gol,passeio,2006,verde,aluguel,flex,Chapecó,0,1
RUX5N27,Yamaha,Fazer 250,moto,2023,cinza,particular,gasolina,Florianópolis,0,1
CZX4U17,Volkswagen,Gol,passeio,2010,preto,particular,gasolina,Blumenau,0,1
ODW3A22,Jeep,Renegade,SUV,2016,prata,aluguel,flex,Balneário Camboriú,0,1
CMI3U10,Renault,Sandero,passeio,2022,prata,particular,flex,Balneário Camboriú,0,0
AZB7Q49,Ford,Ka,passeio,2014,cinza,particular,flex,Araranguá,0,0
TYN6N12,Peugeot,208,passeio,2025,preto,particular,flex,Joinville,0,1
LSM8U01,Volkswagen,Voyage,passeio,2018,cinza,particular,flex,Florianópolis,0,2
PFW5Z87,Yamaha,Factor 125,moto,2019,cinza,particular,gasolina,Blumenau,0,2
VMW3I99,Yamaha,Fazer 250,moto,2018,prata,particular,gasolina,São José,0,1
WTB2W95,Honda,Fit,passeio,2024,branco,particular,gasolina,Balneário Camboriú,0,1
TKK2A64,Chevrolet,Prisma,passeio,2024,branco,particular,flex,Criciúma,0,0
VOK6G48,Hyundai,HB20,passeio,2017,branco,particular,flex,Florianópolis,0,1
EXD1W05,Suzuki,Yes 125,moto,2021,cinza,particular,flex,Blumenau,0,3
PDO9I31,Hyundai,Creta,SUV,2018,amarelo,particular,gasolina,Florianópolis,0,2
GMU5D74,Suzuki,Intruder 250,moto,2019,laranja,particular,gasolina,Criciúma,0,3
DFV1A49,Peugeot,208,passeio,2020,azul,particular,flex,Chapecó,0,3
EWL4Y96,Jeep,Commander,SUV,2025,branco,particular,gasolina,Joinville,0,3
EDL8K49,Fiat,Mobi,passeio,2023,vermelho,particular,flex,Joinville,0,3
RPE0Q24,Chevrolet,Tracker,SUV,2021,branco,particular,flex,Florianópolis,0,0
UTP7Z70,Fiat,Uno,passeio,2018,prata,particular,flex,Brusque,0,2
USW7V62,Hyundai,Azera,passeio,2018,cinza,particular,flex,Tubarão,0,0
IQX2Z34,Hyundai,Creta,SUV,2017,prata,particular,flex,Joinville,0,2
FJY7I54,Fiat,Strada,utilitário,2025,cinza,particular,gasolina,Araranguá,0,3
SKP8B36,Jeep,Renegade,SUV,2024,verde,particular,flex,Tubarão,0,3
ZIH9H24,Jeep,Compass,SUV,2008,cinza,particular,flex,Concórdia,0,0
ZMS0G79,Ford,EcoSport,SUV,2022,verde,particular,diesel,Balneário Camboriú,0,3
UNH4Q83,Fiat,Mobi,passeio,2022,preto,particular,diesel,São José,0,0
VXU5I55,Ford,Ranger,caminhão,2025,cinza,particular,diesel,Lages,0,0
AAS1T98,Chevrolet,Prisma,passeio,2012,cinza,particular,gasolina,São José,0,2
QWK7R39,Suzuki,Intruder 250,moto,2018,cinza,particular,gasolina,Palhoça,0,0
UJA7Y65,Ford,Ka,passeio,2024,prata,particular,flex,Chapecó,0,2
WAA6L90,Ford,Fiesta,passeio,2022,cinza,particular,gasolina,Tubarão,0,0
IZC7D06,Ford,Fiesta,passeio,2019,cinza,particular,flex,Florianópolis,0,1
PMR9K11,Jeep,Renegade,SUV,2020,branco,particular,flex,Itajaí,0,3
ZAE2D06,Hyundai,Creta,SUV,2021,prata,aluguel,flex,Tubarão,0,1
EEZ2A89,Volkswagen,Virtus,passeio,2019,cinza,particular,flex,Palhoça,0,2
YZG6V98,Suzuki,Yes 125,moto,2014,branco,particular,gasolina,Joinville,0,3
RVB5Q42,Jeep,Commander,SUV,2022,preto,particular,flex,Palhoça,0,3
SAN2I21,Renault,Logan,passeio,2022,preto,particular,flex,Itajaí,0,0
IOU2Q39,Jeep,Commander,SUV,2023,preto,particular,flex,Florianópolis,0,1
YDD5A63,Ford,Fusion,passeio,2021,cinza,particular,flex,Palhoça,0,1
KDY3U91,Jeep,Commander,SUV,2023,preto,particular,flex,Joinville,0,3
YJA7D21,Fiat,Uno,passeio,2021,azul,particular,gasolina,Itajaí,0,2
IVZ8W29,Ford,Ranger,caminhão,2018,cinza,particular,diesel,São José,0,3
JVB1Z34,Suzuki,Yes 125,moto,2020,preto,aluguel,flex,Lages,0,1
VOR1O57,Hyundai,Creta,SUV,2007,cinza,particular,flex,Palhoça,0,1
CGA7G57,Yamaha,XTZ 150,moto,2022,prata,particular,flex,Itajaí,0,3
GLD6M31,Volkswagen,Gol,passeio,2021,branco,particular,flex,São José,0,3
FKP2M99,Chevrolet,Tracker,SUV,2023,branco,particular,flex,Florianópolis,0,3
CFF4N50,Toyota,SW4,SUV,2023,preto,particular,flex,Florianópolis,0,3
QII9Y79,Ford,Fusion,passeio,2022,cinza,aluguel,diesel,Blumenau,0,2
OGL1V23,Jeep,Commander,SUV,2018,prata,particular,flex,Balneário Camboriú,0,3
XBV7H99,Suzuki,Yes 125,moto,2009,branco,particular,gasolina,Balneário Camboriú,0,0
PIR7E26,Yamaha,Fazer 250,moto,2023,prata,particular,flex,Blumenau,0,1
JBB3U49,Chevrolet,Tracker,SUV,2006,prata,particular,flex,Palhoça,0,0
GAG9J69,Yamaha,Factor 125,moto,2007,prata,particular,gasolina,Florianópolis,0,2
IHV7C24,Renault,Sandero,passeio,2018,prata,particular,flex,Tubarão,0,0
UDQ8R02,Toyota,Yaris,passeio,2022,cinza,particular,flex,Itajaí,0,1
EGY0S69,Chevrolet,Tracker,SUV,2021,preto,particular,flex,Itajaí,0,2
ILH0P66,Fiat,Uno,passeio,2025,cinza,particular,flex,Florianópolis,0,3
IKY6K27,Chevrolet,Tracker,SUV,2017,branco,particular,gasolina,Palhoça,0,1
JYO9K56,Suzuki,Intruder 250,moto,2023,prata,particular,flex,Joinville,0,0
XFX8J51,Fiat,Strada,utilitário,2012,preto,particular,flex,Caçador,0,0
RYC7R48,Yamaha,Factor 125,moto,2012,preto,aluguel,flex,Chapecó,0,3
QHW4P38,Suzuki,Intruder 250,moto,2023,branco,aluguel,gasolina,Joinville,0,2
PAW5M96,Chevrolet,Onix,passeio,2018,prata,aluguel,gasolina,Florianópolis,0,1
BMN3Q21,Ford,Fiesta,passeio,2017,cinza,particular,flex,Chapecó,0,2
VXO5V25,Honda,HR-V,SUV,2011,branco,particular,flex,Itajaí,0,1
TXK9L54,Peugeot,2008,SUV,2018,preto,particular,flex,Balneário Camboriú,0,3
PTI7U92,Honda,Civic,passeio,2020,laranja,particular,flex,Florianópolis,0,0
NPA5Z03,Chevrolet,Prisma,passeio,2019,cinza,particular,flex,Criciúma,0,3
CLV8H37,Hyundai,Creta,SUV,2022,cinza,aluguel,flex,Lages,0,3
TOY6H59,Chevrolet,Spin,SUV,2014,marrom,particular,flex,Araranguá,0,3
SKG5V52,Suzuki,Yes 125,moto,2016,branco,particular,gasolina,Blumenau,0,0
ETR6J06,Toyota,Hilux,utilitário,2005,prata,particular,álcool,Joinville,0,0
ULH4U61,Suzuki,Yes 125,moto,2022,cinza,particular,gasolina,Araranguá,0,3
VZC0Z65,Suzuki,Yes 125,moto,2025,preto,particular,gasolina,Itajaí,0,0
FDV9L46,Yamaha,Fazer 250,moto,2022,verde,aluguel,flex,Florianópolis,0,1
JBU8H57,Suzuki,Yes 125,moto,2020,preto,particular,flex,Florianópolis,0,3
SQC8G82,Renault,Duster,SUV,2020,vermelho,particular,flex,Lages,0,1
AVP6R93,Yamaha,Fazer 250,moto,2025,branco,aluguel,flex,Florianópolis,0,2
FAL5N84,Yamaha,XTZ 150,moto,2020,branco,particular,gasolina,Blumenau,0,0
XGT6R40,Ford,Ka,passeio,2022,cinza,particular,flex,Balneário Camboriú,0,1
VEK8I06,Honda,Fit,passeio,2020,preto,particular,gasolina,Criciúma,0,0
PUR1V51,Volkswagen,T-Cross,SUV,2019,prata,particular,gasolina,Florianópolis,0,2
RBA7Z44,Toyota,SW4,SUV,2020,cinza,particular,flex,Lages,0,3
BKC2T59,Ford,Fusion,passeio,2024,cinza,particular,elétrico,Itajaí,0,3
ETW1K93,Fiat,Argo,passeio,2024,branco,particular,gasolina,Chapecó,0,3
PRF7G47,Fiat,Toro,utilitário,2024,cinza,particular,flex,Joinville,0,0
YFY4U49,Fiat,Argo,passeio,2008,prata,particular,gasolina,Rio do Sul,0,3
PLE8X71,Renault,Logan,passeio,2025,cinza,particular,flex,São José,0,3
SZA5F16,Hyundai,HB20,passeio,2021,prata,particular,flex,Florianópolis,0,3
APT1J00,Honda,City,passeio,2008,prata,particular,gasolina,Criciúma,0,3
MRR2M95,Peugeot,2008,SUV,2018,prata,particular,flex,Florianópolis,0,0
SFE0K47,Peugeot,Partner,utilitário,2025,branco,particular,gasolina,Joinville,0,3
MXY8X41,Volkswagen,Polo,passeio,2023,branco,particular,gasolina,São José,0,3
NHP3C27,Honda,Biz,moto,2011,prata,particular,flex,Criciúma,0,3
YXI5A52,Suzuki,Intruder 250,moto,2005,marrom,particular,flex,Xanxerê,0,3
EPP9U47,Volkswagen,Voyage,passeio,2015,preto,particular,flex,Balneário Camboriú,0,3
QMO0O67,Peugeot,308,passeio,2023,cinza,particular,flex,Itajaí,0,3
BTA4O40,Volkswagen,Voyage,passeio,2010,prata,particular,diesel,Itajaí,0,2
HLO7A79,Ford,Ka,passeio,2022,preto,particular,flex,Xanxerê,0,1
BQU2E52,Ford,Ranger,caminhão,2018,cinza,particular,flex,Criciúma,0,1
SCG8C36,Volkswagen,Gol,passeio,2019,preto,particular,flex,Palhoça,0,0
JZS5I18,Jeep,Commander,SUV,2016,prata,particular,gasolina,Itajaí,0,1
MHM5V08,Fiat,Mobi,passeio,2011,cinza,particular,flex,Joinville,0,2
ECW1O06,Toyota,Yaris,passeio,2006,preto,particular,flex,Laguna,0,2
FFV0L01,Jeep,Commander,SUV,2022,vermelho,particular,flex,Joinville,0,0
INC1X68,Yamaha,Factor 125,moto,2018,preto,particular,flex,Xanxerê,0,2
PVF8R38,Toyota,SW4,SUV,2010,branco,particular,flex,Florianópolis,0,3
VUP8I65,Yamaha,XTZ 150,moto,2013,prata,particular,flex,Balneário Camboriú,0,0
IWZ4U66,Ford,EcoSport,SUV,2022,prata,particular,flex,Palhoça,0,0
NWY7X70,Fiat,Argo,passeio,2020,cinza,particular,flex,Itajaí,0,1
DSO7Y52,Suzuki,Intruder 250,moto,2023,verde,particular,gasolina,São José,0,0
OLJ7Y89,Chevrolet,S10,caminhão,2013,prata,aluguel,flex,Canoinhas,0,2
PMX4P81,Fiat,Mobi,passeio,2022,prata,aluguel,flex,Brusque,0,1
LES3N39,Yamaha,XTZ 150,moto,2015,cinza,aluguel,flex,Chapecó,0,3
FKZ9B68,Hyundai,Creta,SUV,2021,prata,aluguel,flex,Laguna,0,0
QBT3R24,Fiat,Argo,passeio,2020,preto,aluguel,gasolina,Palhoça,0,3
WPJ8O90,Volkswagen,T-Cross,SUV,2015,prata,particular,flex,Lages,0,0
LHP4E53,Peugeot,208,passeio,2008,prata,particular,gasolina,Joinville,0,2
NLT1R11,Ford,Ka,passeio,2014,amarelo,particular,álcool,Caçador,0,2
OFQ1S31,Yamaha,Factor 125,moto,2025,amarelo,particular,flex,São José,0,0
ZAZ4V69,Volkswagen,Voyage,passeio,2021,laranja,particular,flex,Jaraguá do Sul,0,1
CBM3J64,Suzuki,Intruder 250,moto,2018,prata,particular,gasolina,Balneário Camboriú,0,2
GKF4M28,Toyota,SW4,SUV,2012,cinza,particular,flex,Blumenau,0,0
NTX6H35,Suzuki,Intruder 250,moto,2021,prata,aluguel,gasolina,Lages,0,1
QKY4V67,Chevrolet,Spin,SUV,2023,cinza,particular,flex,São José,0,0
RGM2U92,Honda,City,passeio,2019,preto,particular,gasolina,Araranguá,0,2
NXK5M64,Jeep,Renegade,SUV,2016,preto,particular,flex,Florianópolis,0,3
TDD5F64,Ford,Ka,passeio,2008,cinza,particular,gasolina,Itajaí,0,1
USG2F68,Hyundai,Tucson,SUV,2022,marrom,particular,gasolina,Caçador,0,2
JJN5H05,Peugeot,2008,SUV,2023,cinza,particular,flex,Canoinhas,0,0
FTG1Q45,Jeep,Commander,SUV,2021,cinza,particular,flex,Criciúma,0,3
NOE8Q94,Ford,Ranger,caminhão,2019,branco,aluguel,flex,Itajaí,0,2
DGC4C74,Suzuki,Intruder 250,moto,2019,prata,particular,flex,Blumenau,0,3
JGP1L71,Suzuki,Yes 125,moto,2025,branco,oficial,gasolina,Florianópolis,0,1
WPC7M37,Volkswagen,Gol,passeio,2021,branco,aluguel,diesel,Itajaí,0,1
RII0M41,Jeep,Commander,SUV,2023,preto,particular,flex,São José,0,1
UMB4A49,Hyundai,Azera,passeio,2021,branco,particular,flex,Florianópolis,0,3
GFQ3H68,Ford,EcoSport,SUV,2021,azul,particular,flex,Criciúma,0,0
CVW7D57,Honda,Biz,moto,2013,preto,particular,flex,Itajaí,0,2
YKK2V85,Jeep,Commander,SUV,2025,vermelho,particular,flex,Florianópolis,0,1
WYH6Z37,Jeep,Compass,SUV,2022,prata,aluguel,elétrico,Florianópolis,0,3
EOQ0B20,Jeep,Renegade,SUV,2020,branco,particular,diesel,Joinville,0,1
LQS6S20,Fiat,Argo,passeio,2024,branco,particular,flex,Itajaí,0,2
GBF2Z42,Jeep,Renegade,SUV,2018,cinza,particular,flex,Brusque,0,2
VGB0A12,Suzuki,Intruder 250,moto,2011,branco,particular,gasolina,Lages,0,0
LBJ1H42,Ford,EcoSport,SUV,2014,marrom,particular,flex,Criciúma,0,0
NRS8J80,Renault,Kwid,passeio,2021,branco,particular,diesel,Balneário Camboriú,0,1
MEL9O86,Honda,CG 160,moto,2021,cinza,aluguel,flex,Blumenau,0,2
RVO6Q25,Volkswagen,T-Cross,SUV,2021,cinza,aluguel,flex,Itajaí,0,0
OME0C36,Renault,Sandero,passeio,2017,preto,aluguel,flex,Caçador,0,2
HMZ5R45,Fiat,Toro,utilitário,2022,cinza,particular,diesel,Blumenau,0,1
WWT8D77,Hyundai,Azera,passeio,2022,branco,particular,flex,Laguna,0,1
GHB0L03,Chevrolet,Onix,passeio,2018,prata,particular,flex,Laguna,0,0
HSJ2E01,Yamaha,Factor 125,moto,2019,cinza,particular,flex,Balneário Camboriú,0,1
LXQ2Y73,Ford,Fiesta,passeio,2021,preto,aluguel,flex,Jaraguá do Sul,0,0
DVB7B02,Toyota,Yaris,passeio,2022,vermelho,particular,flex,Chapecó,0,2
HVT3J69,Chevrolet,S10,caminhão,2008,cinza,particular,diesel,Balneário Camboriú,0,3
QHE9H44,Suzuki,Yes 125,moto,2023,preto,aluguel,flex,Balneário Camboriú,0,3
MCB3D15,Chevrolet,S10,caminhão,2007,branco,particular,diesel,São José,0,0
HLW6F25,Ford,Ka,passeio,2010,preto,particular,gasolina,Laguna,0,3
BBN6F18,Volkswagen,Voyage,passeio,2021,branco,aluguel,flex,Palhoça,0,1
ZAK2L65,Peugeot,308,passeio,2025,cinza,particular,flex,Joinville,0,1
RPC6Q94,Honda,City,passeio,2020,prata,particular,diesel,Lages,0,2
CNV0C17,Hyundai,Creta,SUV,2021,branco,particular,gasolina,Itajaí,0,0
PED9S76,Honda,HR-V,SUV,2006,preto,particular,flex,Chapecó,0,1
AAG3N53,Peugeot,Partner,utilitário,2010,branco,particular,flex,Chapecó,0,3
PAB0F86,Suzuki,Yes 125,moto,2021,branco,aluguel,gasolina,Blumenau,0,1
EZR9S66,Fiat,Argo,passeio,2025,preto,particular,flex,Lages,0,1
ZVZ0O45,Yamaha,Factor 125,moto,2013,branco,particular,flex,Balneário Camboriú,0,2
AGK9K59,Hyundai,Creta,SUV,2024,cinza,aluguel,flex,Chapecó,0,0
DRR6G38,Jeep,Commander,SUV,2021,branco,particular,flex,Florianópolis,0,3
OYR9S25,Toyota,Corolla,passeio,2019,preto,particular,gasolina,Criciúma,0,3
HQE2T64,Hyundai,Azera,passeio,2015,amarelo,aluguel,gasolina,Chapecó,0,0
HLS3X08,Honda,Civic,passeio,2020,cinza,aluguel,flex,Florianópolis,0,2
HAE1T02,Yamaha,XTZ 150,moto,2023,preto,particular,flex,São José,0,1
PCK6D90,Jeep,Renegade,SUV,2024,branco,particular,diesel,Blumenau,0,1
DPF0K77,Suzuki,Yes 125,moto,2022,preto,particular,flex,Caçador,0,0
SFC0Y54,Fiat,Uno,passeio,2013,branco,particular,flex,Chapecó,0,0
ALG4P54,Peugeot,208,passeio,2019,preto,particular,flex,Palhoça,0,3
NJM8I53,Fiat,Argo,passeio,2017,cinza,particular,gasolina,São José,0,2
TBC4E77,Ford,Ka,passeio,2008,amarelo,particular,gasolina,Lages,0,1
OGX2E11,Chevrolet,Tracker,SUV,2022,prata,aluguel,flex,Canoinhas,0,1
WHR0J06,Chevrolet,Prisma,passeio,2023,branco,particular,gasolina,Lages,0,2
AIA1V12,Honda,Fit,passeio,2025,cinza,particular,flex,Blumenau,0,1
XSS5B70,Chevrolet,Tracker,SUV,2019,cinza,particular,flex,Brusque,0,2
JTC0X05,Renault,Kwid,passeio,2009,preto,particular,flex,Balneário Camboriú,0,3
ECK0C62,Jeep,Commander,SUV,2023,cinza,particular,diesel,Itajaí,0,0
MXC6Y84,Volkswagen,T-Cross,SUV,2022,laranja,aluguel,flex,Brusque,0,2
LTI2Q64,Peugeot,Partner,utilitário,2018,prata,particular,flex,Florianópolis,0,2
CSX0G36,Hyundai,Creta,SUV,2024,preto,particular,flex,São José,0,1
BAT0L11,Toyota,Corolla,passeio,2020,amarelo,particular,diesel,Florianópolis,0,1
HLW6B04,Peugeot,2008,SUV,2018,amarelo,particular,flex,Blumenau,0,0
EEL6U94,Renault,Duster,SUV,2006,prata,aluguel,gasolina,Blumenau,0,1
MFF0V30,Suzuki,Intruder 250,moto,2015,branco,particular,gasolina,Joinville,0,1
FHZ0W69,Peugeot,2008,SUV,2022,prata,particular,flex,Laguna,0,3
XDL6I50,Peugeot,308,passeio,2022,branco,particular,flex,Itajaí,0,0
XGT6K34,Fiat,Strada,utilitário,2018,preto,particular,flex,Joinville,0,0
XIA8K33,Hyundai,Azera,passeio,2020,preto,particular,flex,Palhoça,0,0
DPH2S54,Renault,Sandero,passeio,2007,amarelo,particular,flex,São José,0,3
KKJ4E54,Peugeot,308,passeio,2024,azul,particular,flex,Blumenau,0,0
EFI9G50,Jeep,Compass,SUV,2021,branco,particular,flex,Jaraguá do Sul,0,3
SLT9S43,Yamaha,XTZ 150,moto,2021,prata,aluguel,gasolina,São José,0,2
KJP6G97,Chevrolet,Onix,passeio,2023,preto,particular,gasolina,Chapecó,0,1
VWY1Z80,Hyundai,Creta,SUV,2020,preto,particular,flex,Joinville,0,3
HXR8S78,Jeep,Commander,SUV,2014,amarelo,particular,flex,Florianópolis,0,3
JOH4T54,Suzuki,Yes 125,moto,2022,preto,particular,flex,São José,0,2
WZE8S64,Toyota,SW4,SUV,2023,laranja,particular,flex,Chapecó,0,1
JHE8O87,Ford,Fiesta,passeio,2015,branco,aluguel,flex,Palhoça,0,1
GEQ5M03,Jeep,Compass,SUV,2024,branco,particular,flex,Chapecó,0,2
VYS2P54,Jeep,Commander,SUV,2018,prata,particular,flex,Laguna,0,0
WXG6Q55,Chevrolet,Tracker,SUV,2021,preto,particular,diesel,Florianópolis,0,3
GMB7P02,Fiat,Mobi,passeio,2025,branco,particular,flex,Canoinhas,0,3
EFK8B89,Chevrolet,Prisma,passeio,2021,prata,particular,flex,Chapecó,0,0
WVL8I85,Ford,Fiesta,passeio,2023,verde,particular,flex,Balneário Camboriú,0,0
OCU2V25,Suzuki,Intruder 250,moto,2022,cinza,particular,gasolina,Blumenau,0,2
HKO0G82,Hyundai,Azera,passeio,2020,prata,aluguel,flex,Joinville,0,1
OTV1D08,Peugeot,Partner,utilitário,2018,cinza,particular,flex,Criciúma,0,2
ZQP1R61,Ford,Fusion,passeio,2025,vermelho,aluguel,diesel,Chapecó,0,3
HXL9R49,Hyundai,Azera,passeio,2016,cinza,particular,gasolina,Florianópolis,0,1
DQL2K45,Renault,Duster,SUV,2025,verde,particular,flex,Blumenau,0,2
GST5Z03,Peugeot,208,passeio,2023,preto,particular,flex,Concórdia,0,1
OPE0I23,Hyundai,Tucson,SUV,2019,prata,aluguel,gasolina,Joinville,0,3
XKL6Y48,Ford,Ka,passeio,2010,verde,particular,gasolina,Palhoça,0,2
CSB8Z94,Jeep,Commander,SUV,2005,verde,particular,flex,Joinville,0,1
NZL9H65,Suzuki,Intruder 250,moto,2018,vermelho,aluguel,flex,Blumenau,0,3
AXR0Z99,Volkswagen,T-Cross,SUV,2025,branco,particular,flex,Balneário Camboriú,0,3
EOI8V82,Toyota,Hilux,utilitário,2023,vermelho,aluguel,flex,Itajaí,0,3
RRB0L75,Renault,Logan,passeio,2018,cinza,particular,flex,Itajaí,0,2
QQC0I59,Honda,City,passeio,2009,branco,particular,flex,Blumenau,0,2
CQA9J31,Fiat,Toro,utilitário,2020,marrom,particular,gasolina,Florianópolis,0,0
WFP6M00,Jeep,Renegade,SUV,2022,cinza,particular,flex,Chapecó,0,1
CNG9J45,Hyundai,HB20,passeio,2022,laranja,particular,flex,Chapecó,0,0
AKE6Z42,Volkswagen,T-Cross,SUV,2018,branco,particular,flex,Criciúma,0,0
PEX4Q01,Toyota,Corolla,passeio,2025,prata,particular,flex,Criciúma,0,0
YXN6H49,Yamaha,Factor 125,moto,2020,prata,particular,flex,Florianópolis,0,2
OSX9M19,Fiat,Uno,passeio,2023,amarelo,particular,flex,Palhoça,0,1
VQU6L94,Renault,Kwid,passeio,2020,prata,particular,flex,Canoinhas,0,2
DZM4S63,Yamaha,XTZ 150,moto,2025,preto,particular,flex,Joinville,0,2
FPP3V52,Jeep,Renegade,SUV,2025,cinza,particular,flex,Lages,0,2
USG6B80,Toyota,Corolla,passeio,2025,branco,particular,flex,Jaraguá do Sul,0,0
CQD2K02,Peugeot,208,passeio,2018,verde,particular,flex,Florianópolis,0,2
BLU9D19,Toyota,Hilux,utilitário,2022,branco,particular,gasolina,Florianópolis,0,2
YGL5R65,Jeep,Renegade,SUV,2018,branco,particular,flex,Blumenau,0,3
HRC2C71,Honda,City,passeio,2023,branco,particular,flex,Lages,0,1
ZQU8Z05,Toyota,Yaris,passeio,2005,prata,particular,gasolina,Florianópolis,0,3
LHZ2J24,Fiat,Strada,utilitário,2021,preto,particular,diesel,Itajaí,0,2
OOL0R94,Honda,CG 160,moto,2024,cinza,particular,gasolina,Canoinhas,0,1
TUF4A89,Suzuki,Yes 125,moto,2023,prata,particular,gasolina,Joinville,0,3
RMS5D11,Renault,Duster,SUV,2013,cinza,particular,flex,Itajaí,0,0
