placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
TVZ9X08,Volkswagen,Virtus,passeio,2016,laranja,particular,flex,Canoinhas,0,1
IEY8S02,Jeep,Renegade,SUV,2015,cinza,particular,diesel,Rio do Sul,0,2
BQV9W93,Volkswagen,Virtus,passeio,2020,vermelho,particular,elétrico,Lages,0,3
BHV3D82,Renault,Duster,SUV,2007,branco,aluguel,flex,Xanxerê,0,3
BTO1V44,Volkswagen,Polo,passeio,2022,preto,particular,flex,Caçador,0,3
IYU9A29,Yamaha,XTZ 150,moto,2020,azul,particular,gasolina,Chapecó,0,3
KIX2N80,Fiat,Strada,utilitário,2007,vermelho,particular,flex,Jaraguá do Sul,0,1
MUQ7S30,Fiat,Uno,passeio,2009,laranja,oficial,diesel,Florianópolis,0,2
TPS8W62,Hyundai,Creta,SUV,2021,amarelo,particular,flex,São José,0,3
UGZ2H95,Jeep,Compass,SUV,2023,preto,particular,flex,Balneário Camboriú,0,1
UDM3M64,Peugeot,2008,SUV,2023,branco,particular,flex,Lages,0,3
VHB5X56,Fiat,Uno,passeio,2010,preto,particular,álcool,Lages,0,0
MJI2Y17,Honda,Fit,passeio,2011,branco,particular,flex,São José,0,0
CDP4U49,Suzuki,Yes 125,moto,2024,cinza,particular,gasolina,Concórdia,0,0
JFH4T02,Honda,HR-V,SUV,2023,branco,particular,diesel,Florianópolis,0,0
GDN2M29,Yamaha,Fazer 250,moto,2025,branco,particular,flex,Florianópolis,0,0
UAY9V02,Toyota,Etios,passeio,2019,cinza,particular,flex,Chapecó,0,3
HLX9R68,Fiat,Strada,utilitário,2019,branco,particular,flex,Chapecó,0,3
HCR1E77,Peugeot,Partner,utilitário,2022,branco,particular,flex,Itajaí,0,2
QUW7U91,Jeep,Compass,SUV,2020,branco,aluguel,flex,Chapecó,0,2
HHS6Y28,Toyota,Corolla,passeio,2014,vermelho,particular,flex,Joinville,0,3
KWC2L15,Yamaha,Fazer 250,moto,2011,branco,particular,flex,Xanxerê,0,3
OIP1J82,Chevrolet,Prisma,passeio,2012,cinza,particular,flex,Chapecó,0,2
SUD0O26,Jeep,Commander,SUV,2017,laranja,particular,diesel,Chapecó,0,1
OQW5G52,Volkswagen,T-Cross,SUV,2013,azul,particular,flex,Blumenau,0,2
GJV9I19,Renault,Logan,passeio,2008,vermelho,particular,gasolina,Joinville,0,3
SSX8P28,Hyundai,Tucson,SUV,2025,laranja,particular,flex,Palhoça,0,3
JEN2G30,Ford,Ranger,caminhão,2022,preto,aluguel,diesel,Criciúma,0,2
NVQ2T21,Jeep,Renegade,SUV,2008,prata,particular,diesel,Itajaí,0,2
KEK9I02,Jeep,Renegade,SUV,2025,branco,aluguel,flex,Lages,0,1
TIZ1O54,Toyota,Etios,passeio,2024,branco,particular,gasolina,Chapecó,0,3
HNW2W27,Yamaha,Fazer 250,moto,2016,cinza,particular,flex,Palhoça,0,2
WUB0D15,Yamaha,XTZ 150,moto,2006,marrom,particular,flex,Concórdia,0,3
NDQ5L40,Jeep,Commander,SUV,2025,laranja,particular,flex,Lages,0,1
PCR2E13,Ford,Fusion,passeio,2019,prata,particular,flex,Brusque,0,2
QHN9G26,Renault,Duster,SUV,2021,preto,aluguel,flex,Brusque,0,1
ZVS4L56,Renault,Duster,SUV,2020,branco,particular,álcool,Itajaí,1,11
MQK5L93,Fiat,Strada,utilitário,2007,preto,particular,flex,Jaraguá do Sul,0,3
MFZ5O65,Volkswagen,Voyage,passeio,2019,cinza,particular,flex,Jaraguá do Sul,0,2
CDU3E43,Toyota,SW4,SUV,2015,cinza,particular,flex,Blumenau,1,3
HEA8R05,Yamaha,Factor 125,moto,2021,cinza,particular,flex,Chapecó,0,3
JQM1S37,Jeep,Compass,SUV,2020,branco,particular,flex,Joinville,0,0
AGM9F53,Peugeot,2008,SUV,2019,cinza,aluguel,flex,Blumenau,0,3
DTI5J20,Jeep,Renegade,SUV,2019,branco,particular,flex,Tubarão,0,3
QSG0W95,Peugeot,208,passeio,2018,cinza,particular,flex,Blumenau,0,2
DAS3F54,Honda,City,passeio,2019,prata,particular,flex,Laguna,0,2
HJQ3H60,Renault,Sandero,passeio,2019,cinza,particular,flex,Blumenau,0,2
EWZ4T93,Yamaha,Factor 125,moto,2021,preto,aluguel,gasolina,Palhoça,0,2
FBR4A03,Suzuki,Yes 125,moto,2008,cinza,particular,flex,Blumenau,0,0
DFR7W18,Renault,Sandero,passeio,2020,prata,particular,flex,Araranguá,0,2
ECN7R21,Toyota,Yaris,passeio,2025,laranja,particular,flex,Florianópolis,0,0
WRC2S27,Fiat,Mobi,passeio,2019,cinza,particular,gasolina,Joinville,0,0
UAW5A27,Volkswagen,Gol,passeio,2019,preto,particular,gasolina,Joinville,0,2
SBK7P82,Yamaha,Factor 125,moto,2024,branco,particular,gasolina,Blumenau,0,0
QJZ8Y13,Peugeot,2008,SUV,2019,branco,aluguel,flex,Jaraguá do Sul,0,0
ITS6D06,Honda,Civic,passeio,2024,prata,aluguel,flex,São José,0,0
QYC3D67,Toyota,SW4,SUV,2025,marrom,particular,flex,Chapecó,1,1
FQZ8F00,Honda,Biz,moto,2024,cinza,particular,gasolina,Chapecó,0,3
IMA1X74,Volkswagen,Virtus,passeio,2005,prata,particular,flex,Chapecó,0,0
QAZ0J92,Yamaha,Fazer 250,moto,2013,branco,aluguel,flex,Xanxerê,0,3
KWF3N38,Yamaha,Factor 125,moto,2021,branco,particular,gasolina,Blumenau,0,0
ICM5J13,Toyota,SW4,SUV,2018,preto,aluguel,flex,Araranguá,0,0
AXA9R77,Hyundai,HB20,passeio,2021,branco,particular,álcool,Concórdia,0,1
BYZ2H97,Honda,Biz,moto,2019,preto,particular,flex,Itajaí,0,2
MUZ4E91,Renault,Sandero,passeio,2024,verde,particular,flex,Criciúma,1,0
PHG5Y03,Fiat,Toro,utilitário,2020,vermelho,particular,flex,Joinville,0,0
MXC2T11,Toyota,Yaris,passeio,2022,cinza,particular,diesel,Criciúma,0,2
FVU1C27,Chevrolet,S10,caminhão,2023,cinza,particular,diesel,Blumenau,0,0
ECG8C24,Hyundai,HB20,passeio,2008,prata,particular,flex,Rio do Sul,0,1
XTH7R42,Peugeot,2008,SUV,2020,verde,particular,gasolina,Chapecó,0,2
ZQO1G65,Renault,Logan,passeio,2025,branco,particular,flex,Joinville,0,0
FQW2I93,Volkswagen,Polo,passeio,2024,prata,aluguel,flex,Chapecó,0,1
PCT6S83,Honda,CG 160,moto,2021,branco,particular,flex,Balneário Camboriú,0,1
BAC6G80,Yamaha,XTZ 150,moto,2020,prata,particular,flex,Criciúma,1,19
DSH8X44,Peugeot,208,passeio,2022,preto,particular,diesel,Florianópolis,0,0
WAU3G06,Toyota,SW4,SUV,2022,prata,particular,flex,Concórdia,0,1
EFP6S96,Renault,Logan,passeio,2021,prata,aluguel,diesel,Florianópolis,1,2
RCP7Z01,Toyota,Yaris,passeio,2024,preto,aluguel,flex,Palhoça,0,0
MQH8H09,Chevrolet,S10,caminhão,2021,branco,particular,diesel,Itajaí,0,2
LFF4D92,Suzuki,Yes 125,moto,2018,cinza,particular,gasolina,Itajaí,1,11
IAX8W74,Suzuki,Yes 125,moto,2020,preto,aluguel,flex,Chapecó,0,3
SYT7U57,Yamaha,Factor 125,moto,2024,branco,particular,flex,Florianópolis,0,1
PGK5F26,Jeep,Renegade,SUV,2006,branco,particular,flex,Lages,0,0
UHZ7W39,Jeep,Compass,SUV,2024,prata,particular,flex,Jaraguá do Sul,0,2
IXY3W62,Yamaha,Factor 125,moto,2025,cinza,particular,flex,Canoinhas,0,0
EZX8Q48,Honda,Fit,passeio,2022,prata,aluguel,gasolina,Blumenau,0,0
VBQ3L90,Chevrolet,Onix,passeio,2025,prata,particular,diesel,Criciúma,0,0
FQQ6R18,Renault,Kwid,passeio,2014,branco,particular,flex,Balneário Camboriú,0,3
AEL4A62,Suzuki,Intruder 250,moto,2014,azul,particular,gasolina,Chapecó,0,2
VHS7L86,Toyota,Etios,passeio,2022,amarelo,particular,diesel,Joinville,0,3
XSA9A01,Volkswagen,Polo,passeio,2023,prata,oficial,gasolina,Criciúma,0,3
SRW8P30,Volkswagen,Voyage,passeio,2022,prata,aluguel,flex,Balneário Camboriú,0,1
BGD5H92,Ford,EcoSport,SUV,2010,prata,particular,diesel,Florianópolis,0,3
HDU9Q98,Honda,Fit,passeio,2021,cinza,particular,álcool,São José,0,1
VXE1D69,Peugeot,Partner,utilitário,2017,preto,aluguel,flex,Florianópolis,0,2
SAE7N14,Hyundai,HB20,passeio,2013,cinza,particular,flex,São José,0,3
SMR2Q47,Ford,Fusion,passeio,2007,cinza,particular,diesel,Caçador,0,0
XQA3Y78,Hyundai,Azera,passeio,2019,preto,particular,flex,Joinville,0,0
BJR4E49,Chevrolet,Tracker,SUV,2019,branco,particular,flex,Criciúma,0,1
ZTT4J16,Ford,Ka,passeio,2025,amarelo,particular,flex,Florianópolis,0,0
DHT9L25,Honda,CG 160,moto,2018,branco,particular,flex,Florianópolis,0,1
WQJ0G21,Toyota,Hilux,utilitário,2014,branco,particular,flex,Araranguá,0,3
URO2P62,Toyota,SW4,SUV,2024,cinza,particular,flex,Lages,0,1
CDP7H31,Renault,Sandero,passeio,2025,branco,particular,diesel,Joinville,0,0
SBS5S76,Ford,Fiesta,passeio,2021,cinza,particular,flex,Florianópolis,1,2
HML6U65,Honda,Biz,moto,2025,branco,particular,flex,Tubarão,0,0
QAU9T49,Hyundai,Tucson,SUV,2025,verde,particular,diesel,Rio do Sul,0,2
JWI5O17,Ford,EcoSport,SUV,2018,branco,particular,flex,Florianópolis,0,2
DTP3A48,Jeep,Renegade,SUV,2025,preto,particular,flex,Blumenau,0,3
ESQ3Z99,Jeep,Compass,SUV,2016,cinza,particular,flex,Laguna,0,3
KHJ9G60,Fiat,Toro,utilitário,2010,preto,particular,flex,Blumenau,0,2
IMD1D99,Jeep,Commander,SUV,2021,preto,particular,flex,Joinville,0,1
UVQ9P03,Suzuki,Intruder 250,moto,2014,branco,particular,flex,Tubarão,0,2
MZW7J41,Peugeot,308,passeio,2025,marrom,particular,gasolina,Xanxerê,0,3
AKK8H03,Suzuki,Intruder 250,moto,2006,preto,particular,flex,Joinville,0,2
IHO5Q61,Suzuki,Yes 125,moto,2013,prata,particular,gasolina,Concórdia,0,0
DBH8L31,Suzuki,Intruder 250,moto,2021,laranja,particular,gasolina,Blumenau,1,15
IVI5W14,Suzuki,Intruder 250,moto,2015,cinza,aluguel,gasolina,Canoinhas,0,0
PIM6K35,Peugeot,208,passeio,2019,branco,particular,diesel,Criciúma,1,18
TDI2B79,Volkswagen,T-Cross,SUV,2015,cinza,particular,flex,Araranguá,0,1
GJK3F54,Toyota,Hilux,utilitário,2009,cinza,particular,gasolina,Lages,0,3
ZMV4K51,Toyota,SW4,SUV,2020,branco,particular,flex,Joinville,0,1
JJC0Y67,Honda,Biz,moto,2025,branco,particular,gasolina,Rio do Sul,0,0
BDX1S43,Volkswagen,Voyage,passeio,2018,prata,particular,flex,Criciúma,0,2
MSM8P40,Fiat,Mobi,passeio,2013,vermelho,particular,flex,Chapecó,0,2
CUW1K10,Renault,Logan,passeio,2005,cinza,particular,gasolina,Lages,0,0
DCZ2K93,Renault,Kwid,passeio,2025,vermelho,aluguel,flex,São José,0,2
LTP0L63,Yamaha,Fazer 250,moto,2014,cinza,particular,gasolina,Chapecó,0,0
GYM9W83,Renault,Kwid,passeio,2025,preto,aluguel,gasolina,Florianópolis,0,1
QTY1Q96,Jeep,Compass,SUV,2008,cinza,particular,flex,Chapecó,0,3
MHH9V69,Yamaha,Fazer 250,moto,2021,prata,particular,gasolina,Criciúma,0,1
SBW6H37,Fiat,Uno,passeio,2018,preto,particular,flex,Caçador,0,3
GNW1M39,Honda,City,passeio,2021,branco,particular,flex,Chapecó,0,1
EOK8V93,Renault,Duster,SUV,2018,prata,particular,diesel,Chapecó,1,8
KFG5Q91,Honda,Fit,passeio,2013,vermelho,particular,flex,Brusque,0,3
XNA9D34,Toyota,SW4,SUV,2015,cinza,particular,elétrico,Balneário Camboriú,0,1
BML2A79,Renault,Duster,SUV,2025,branco,aluguel,flex,Blumenau,0,2
VVR9Q20,Peugeot,308,passeio,2020,branco,particular,álcool,Blumenau,0,3
RFK6B08,Ford,Fusion,passeio,2021,branco,particular,flex,Blumenau,0,1
XUL5T75,Jeep,Compass,SUV,2024,laranja,particular,gasolina,Palhoça,0,1
OKF4X63,Peugeot,208,passeio,2016,preto,particular,flex,Lages,1,10
MHW0U38,Yamaha,XTZ 150,moto,2011,preto,particular,gasolina,Lages,0,1
CWQ1M09,Fiat,Toro,utilitário,2018,marrom,particular,flex,Joinville,0,0
ZTA2Y97,Chevrolet,Tracker,SUV,2023,azul,particular,flex,Chapecó,0,3
QAS6F86,Honda,Biz,moto,2020,cinza,particular,flex,Itajaí,0,0
BFB2L81,Yamaha,Factor 125,moto,2023,prata,particular,gasolina,Florianópolis,0,0
NMC9U61,Renault,Kwid,passeio,2020,prata,particular,flex,Blumenau,0,2
LCP1T05,Fiat,Strada,utilitário,2021,branco,particular,gasolina,Blumenau,0,1
YAR4N75,Ford,Fiesta,passeio,2021,preto,particular,gasolina,Canoinhas,0,0
NBS3O55,Fiat,Mobi,passeio,2018,preto,particular,gasolina,Canoinhas,0,1
TSD1B84,Peugeot,2008,SUV,2025,branco,particular,flex,Criciúma,0,2
BNF7C28,Toyota,Corolla,passeio,2023,branco,particular,flex,Chapecó,0,3
VUK9E08,Suzuki,Yes 125,moto,2020,branco,particular,gasolina,Lages,0,1
USE6U85,Jeep,Commander,SUV,2021,preto,aluguel,flex,Lages,0,0
YRN6Z14,Ford,EcoSport,SUV,2025,azul,particular,flex,Jaraguá do Sul,0,3
YIP0Z19,Suzuki,Intruder 250,passeio,2008,cinza,aluguel,flex,São José,1,3
JXO6Y90,Ford,Fiesta,passeio,2024,preto,particular,gasolina,Criciúma,0,3
KCC8Q25,Jeep,Compass,SUV,2023,prata,particular,flex,Blumenau,0,1
HTR6X53,Peugeot,308,passeio,2024,amarelo,particular,flex,Joinville,0,2
ILG1V42,Volkswagen,T-Cross,SUV,2018,cinza,particular,gasolina,Chapecó,0,1
NLB9R97,Jeep,Renegade,SUV,2022,branco,particular,diesel,Lages,0,1
IZJ9N26,Honda,Civic,passeio,2025,preto,particular,flex,Canoinhas,0,0
DXG3L14,Suzuki,Intruder 250,moto,2008,azul,particular,flex,Araranguá,0,3
SYP9C78,Fiat,Toro,utilitário,2024,branco,particular,flex,Florianópolis,0,0
KAA4H80,Jeep,Compass,SUV,2009,cinza,particular,gasolina,Palhoça,0,0
XAB4E05,Jeep,Renegade,SUV,2019,branco,particular,flex,Chapecó,1,12
GKA8K35,Peugeot,308,passeio,2025,cinza,particular,diesel,Blumenau,0,0
KXS9K06,Ford,Fusion,passeio,2019,prata,particular,flex,Chapecó,0,2
WCG7M84,Volkswagen,Gol,passeio,2020,cinza,particular,flex,São José,0,0
TIZ1K36,Peugeot,2008,SUV,2018,azul,particular,flex,Chapecó,0,2
RRM8Z19,Chevrolet,Prisma,passeio,2025,prata,particular,flex,São José,0,1
TLB6E53,Fiat,Strada,utilitário,2014,branco,particular,flex,Blumenau,0,3
EBJ2I48,Peugeot,2008,SUV,2019,branco,particular,flex,Criciúma,1,0
NYT9O02,Volkswagen,Virtus,passeio,2024,amarelo,particular,flex,Florianópolis,0,3
EET5M79,Chevrolet,Prisma,passeio,2021,prata,particular,elétrico,São José,0,3
SRU8X04,Ford,Fusion,passeio,2009,preto,particular,flex,Palhoça,1,19
TXZ4C80,Suzuki,Intruder 250,moto,2018,prata,particular,gasolina,Balneário Camboriú,0,0
AKC5M72,Renault,Kwid,passeio,2021,prata,aluguel,flex,Balneário Camboriú,0,0
WEV6A55,Yamaha,XTZ 150,moto,2018,branco,particular,flex,Criciúma,0,3
OVX1F36,Yamaha,XTZ 150,moto,2024,branco,particular,flex,São José,0,0
YIO3C30,Toyota,Hilux,utilitário,2024,branco,particular,gasolina,Chapecó,1,3
TJZ3J03,Suzuki,Yes 125,moto,2025,cinza,particular,gasolina,Itajaí,0,3
WUD9L43,Hyundai,Azera,passeio,2023,cinza,particular,flex,Lages,1,8
FVL4Y01,Ford,Ranger,caminhão,2025,laranja,particular,diesel,Laguna,0,1
ITD0N34,Suzuki,Yes 125,moto,2025,marrom,aluguel,gasolina,Criciúma,0,2
LKA2A91,Peugeot,Partner,utilitário,2012,preto,particular,flex,Criciúma,0,0
HLT1U28,Peugeot,Partner,utilitário,2024,prata,particular,flex,Blumenau,0,2
GGC4F02,Volkswagen,Gol,passeio,2021,cinza,particular,gasolina,Balneário Camboriú,0,1
EAS9X11,Fiat,Argo,passeio,2018,preto,particular,flex,Xanxerê,0,3
VEQ9Z45,Volkswagen,Virtus,passeio,2012,verde,particular,flex,Jaraguá do Sul,0,3
XSN1U88,Suzuki,Intruder 250,moto,2005,cinza,particular,flex,Palhoça,0,3
XYB7P62,Yamaha,XTZ 150,moto,2018,cinza,particular,flex,Blumenau,0,2
AWO6Y25,Chevrolet,Prisma,passeio,2021,cinza,particular,álcool,Itajaí,1,0
YHB2E17,Peugeot,2008,SUV,2021,preto,particular,gasolina,Itajaí,0,2
XIL5G12,Hyundai,Azera,passeio,2025,prata,particular,flex,Florianópolis,0,1
TDH2T00,Suzuki,Intruder 250,moto,2005,branco,particular,gasolina,Florianópolis,0,2
RXZ8T67,Ford,EcoSport,SUV,2023,marrom,aluguel,elétrico,Jaraguá do Sul,0,0
AFY7Q96,Renault,Sandero,passeio,2017,branco,particular,flex,São José,1,3
QWR0P44,Hyundai,Creta,SUV,2008,amarelo,particular,flex,Tubarão,1,10
RNT3D55,Volkswagen,Voyage,passeio,2024,verde,particular,flex,Criciúma,1,2
IPB1Q64,Jeep,Commander,SUV,2009,prata,particular,gasolina,Florianópolis,0,2
IVZ0D91,Hyundai,HB20,passeio,2015,cinza,particular,flex,Joinville,0,3
WWJ3X88,Hyundai,Creta,SUV,2025,amarelo,particular,flex,Joinville,0,0
LYB0W87,Toyota,Yaris,passeio,2024,preto,aluguel,flex,Itajaí,0,1
PKG6V18,Peugeot,308,passeio,2022,branco,particular,gasolina,Joinville,0,1
SYP2L36,Toyota,Etios,passeio,2016,azul,particular,flex,Tubarão,0,0
WUT4Q84,Honda,Civic,passeio,2011,prata,particular,flex,Blumenau,0,2
YLG8H74,Renault,Duster,SUV,2021,branco,particular,flex,Tubarão,0,1
QWV7G56,Jeep,Renegade,SUV,2018,vermelho,particular,flex,Florianópolis,0,0
BFS1R16,Suzuki,Yes 125,moto,2019,preto,particular,gasolina,Lages,0,0
VRI3G92,Ford,Ka,passeio,2020,branco,particular,diesel,Balneário Camboriú,1,16
JPP3U58,Hyundai,HB20,passeio,2010,verde,particular,flex,Lages,0,1
UDG7W59,Toyota,Hilux,utilitário,2020,amarelo,particular,gasolina,Lages,0,3
DEI6D23,Jeep,Commander,SUV,2022,preto,aluguel,flex,Balneário Camboriú,0,1
EYB2I65,Volkswagen,Gol,passeio,2020,prata,particular,flex,Balneário Camboriú,0,3
PQQ5L28,Jeep,Commander,SUV,2014,branco,particular,flex,Florianópolis,0,1
UBB7B23,Volkswagen,Voyage,passeio,2007,preto,particular,flex,Joinville,0,3
AMH4L35,Hyundai,Creta,SUV,2020,prata,particular,flex,Balneário Camboriú,0,1
VGF3I00,Toyota,Yaris,passeio,2025,marrom,particular,álcool,Concórdia,0,3
YCR1W54,Toyota,Corolla,passeio,2025,preto,particular,flex,Balneário Camboriú,0,0
MNE8N88,Peugeot,Partner,utilitário,2022,branco,particular,diesel,Xanxerê,0,3
RPM9F29,Volkswagen,Voyage,passeio,2025,amarelo,particular,flex,Florianópolis,0,2
QCR2G77,Chevrolet,Spin,SUV,2007,prata,particular,diesel,Chapecó,0,2
CIC4K04,Yamaha,Fazer 250,moto,2021,preto,particular,flex,Joinville,0,2
PKI8R56,Peugeot,308,passeio,2025,branco,aluguel,diesel,Florianópolis,0,3
MTR5V85,Hyundai,HB20,passeio,2016,cinza,particular,flex,Brusque,0,1
DAJ0K69,Jeep,Commander,SUV,2019,marrom,particular,gasolina,Florianópolis,0,1
FEL9Z43,Fiat,Strada,utilitário,2019,prata,particular,álcool,Joinville,0,2
DRK3U70,Hyundai,HB20,passeio,2023,cinza,particular,elétrico,Itajaí,0,0
KRE0Y36,Volkswagen,Voyage,moto,2012,prata,particular,gasolina,Chapecó,1,3
YHO1N37,Chevrolet,S10,caminhão,2019,preto,particular,diesel,Criciúma,0,0
OND3V47,Hyundai,Tucson,SUV,2020,preto,particular,flex,Joinville,0,2
BMM4V46,Hyundai,Creta,SUV,2018,verde,particular,diesel,Florianópolis,0,0
TTH6P22,Ford,Fusion,passeio,2023,prata,particular,flex,Itajaí,0,3
KUO7N43,Honda,Biz,moto,2017,azul,particular,gasolina,Palhoça,0,3
PSS6R37,Suzuki,Intruder 250,moto,2020,cinza,particular,gasolina,Palhoça,0,0
OCE6R51,Fiat,Toro,utilitário,2015,branco,particular,flex,Criciúma,0,2
DRM8O43,Jeep,Commander,SUV,2018,preto,particular,flex,Lages,1,16
KJF3F64,Fiat,Toro,utilitário,2021,preto,particular,gasolina,São José,1,0
WWN5N16,Peugeot,308,passeio,2023,laranja,particular,diesel,Concórdia,0,0
ECL2C83,Renault,Kwid,passeio,2014,vermelho,particular,flex,Joinville,0,0
QRH2P28,Fiat,Uno,passeio,2022,preto,particular,flex,Joinville,1,12
SCL5O47,Yamaha,XTZ 150,moto,2018,laranja,particular,flex,Florianópolis,0,1
KKL4A26,Jeep,Commander,SUV,2006,cinza,particular,flex,Xanxerê,0,0
MZH4L36,Toyota,Hilux,utilitário,2009,cinza,particular,flex,São José,0,0
LJY0D67,Yamaha,XTZ 150,moto,2009,branco,particular,flex,Chapecó,0,1
AYO4V33,Hyundai,Tucson,SUV,2019,preto,aluguel,diesel,Criciúma,0,0
TDJ5A68,Suzuki,Yes 125,moto,2018,branco,particular,flex,Itajaí,0,3
NBI4Z01,Yamaha,XTZ 150,moto,2020,branco,particular,flex,Florianópolis,0,2
POS3M37,Jeep,Compass,moto,2014,amarelo,particular,gasolina,Criciúma,1,2
SHL3T21,Jeep,Commander,SUV,2020,preto,particular,flex,Criciúma,0,2
NHK5A74,Peugeot,Partner,utilitário,2005,prata,particular,gasolina,Criciúma,0,3
LMA7G40,Hyundai,HB20,moto,2022,vermelho,particular,flex,São José,1,1
GKC0T20,Volkswagen,Polo,passeio,2018,branco,particular,álcool,Blumenau,0,1
AGV0X27,Yamaha,Factor 125,moto,2020,cinza,aluguel,flex,Criciúma,0,3
CZC7S85,Renault,Sandero,passeio,2022,azul,aluguel,flex,Blumenau,0,2
SGW3P59,Chevrolet,S10,caminhão,2018,preto,particular,diesel,Itajaí,0,3
BBC9E19,Peugeot,Partner,utilitário,2017,prata,particular,flex,Balneário Camboriú,0,3
MCR3A85,Toyota,SW4,SUV,2021,marrom,particular,gasolina,Brusque,0,2
ZOQ4V10,Renault,Sandero,passeio,2021,amarelo,aluguel,flex,Balneário Camboriú,0,2
WRX2K74,Peugeot,2008,SUV,2018,laranja,particular,flex,Araranguá,0,3
KDZ6Z20,Suzuki,Intruder 250,moto,2021,branco,particular,gasolina,Lages,0,3
RUA8H71,Ford,EcoSport,SUV,2024,prata,particular,flex,Concórdia,0,1
JDC4Q83,Hyundai,Azera,passeio,2018,prata,aluguel,flex,Blumenau,0,2
LCD9Z65,Renault,Duster,SUV,2023,preto,particular,flex,Itajaí,0,3
AQR9P88,Toyota,Yaris,passeio,2006,cinza,particular,diesel,Lages,0,2
KQF6B57,Ford,Fusion,passeio,2020,prata,particular,flex,Joinville,0,1
SUA7I98,Renault,Kwid,passeio,2007,branco,aluguel,elétrico,Florianópolis,0,2
XAP7Z29,Hyundai,Tucson,SUV,2020,branco,particular,flex,Joinville,0,3
WZP7W66,Ford,Ranger,caminhão,2023,branco,particular,flex,Caçador,0,1
NQZ2O45,Peugeot,Partner,utilitário,2022,prata,particular,flex,Laguna,0,1
EBH7N52,Toyota,Hilux,utilitário,2005,cinza,particular,flex,Palhoça,0,0
WWL7Y12,Ford,Ka,passeio,2022,prata,particular,elétrico,Balneário Camboriú,0,3
KUQ0C92,Yamaha,Fazer 250,moto,2022,laranja,particular,gasolina,Florianópolis,1,1
LQW1Q93,Chevrolet,Tracker,SUV,2022,azul,aluguel,gasolina,Canoinhas,0,1
VLD7F30,Honda,HR-V,SUV,2018,cinza,particular,flex,Florianópolis,0,3
GGO2W74,Honda,City,passeio,2022,prata,particular,flex,Jaraguá do Sul,0,0
YRF6V65,Fiat,Strada,utilitário,2025,preto,particular,flex,Chapecó,0,0
LPB3A72,Volkswagen,Gol,passeio,2018,preto,particular,flex,Blumenau,0,0
ZFU0R34,Volkswagen,Voyage,passeio,2018,cinza,particular,flex,Itajaí,0,2
CUL6D00,Ford,EcoSport,SUV,2024,branco,particular,flex,Criciúma,0,1
ZBS4R32,Honda,Biz,moto,2015,cinza,aluguel,flex,São José,0,3
DAO4G14,Peugeot,208,passeio,2011,branco,particular,flex,Joinville,0,1
XUK3N85,Ford,Fusion,passeio,2020,branco,particular,álcool,Florianópolis,0,3
FHT1H67,Jeep,Renegade,SUV,2016,cinza,particular,flex,Rio do Sul,0,1
OED1F76,Honda,City,passeio,2021,marrom,oficial,flex,Palhoça,0,1
PPA9W65,Toyota,SW4,SUV,2021,marrom,particular,diesel,Criciúma,0,1
OFQ9G43,Hyundai,Creta,SUV,2005,prata,particular,flex,Itajaí,1,14
DAG0Z66,Fiat,Argo,passeio,2013,cinza,particular,flex,Florianópolis,0,1
KJH7P35,Renault,Duster,SUV,2019,preto,particular,gasolina,Joinville,0,0
IKX4H39,Ford,EcoSport,SUV,2024,preto,particular,flex,Lages,0,3
BAY1E52,Fiat,Uno,passeio,2013,branco,particular,flex,Balneário Camboriú,0,0
MEX0P39,Volkswagen,Polo,passeio,2025,preto,particular,flex,São José,0,3
GWG6S98,Hyundai,Creta,SUV,2018,branco,particular,gasolina,Chapecó,0,0
PIS4Y56,Suzuki,Intruder 250,moto,2021,branco,particular,gasolina,Caçador,0,1
UKF1I97,Hyundai,Creta,SUV,2023,branco,particular,flex,Palhoça,0,1
JKE4T12,Yamaha,XTZ 150,moto,2022,amarelo,particular,gasolina,Blumenau,0,1
VNW4W13,Chevrolet,Onix,passeio,2018,preto,particular,flex,Blumenau,0,1
HGR6F35,Chevrolet,S10,caminhão,2020,vermelho,particular,diesel,Blumenau,0,1
FAM2J59,Renault,Duster,SUV,2018,branco,particular,gasolina,Xanxerê,0,2
TKB4S40,Renault,Sandero,passeio,2021,verde,particular,flex,São José,0,1
CSV4V55,Hyundai,HB20,passeio,2015,vermelho,particular,flex,Blumenau,0,0
IVI2Q43,Hyundai,Creta,SUV,2014,branco,particular,diesel,Itajaí,0,3
QRP2Y81,Honda,CG 160,moto,2006,cinza,aluguel,flex,Concórdia,1,3
GLO0K11,Hyundai,HB20,passeio,2023,prata,particular,flex,Concórdia,1,9
ICZ5E53,Peugeot,308,passeio,2019,cinza,particular,flex,Joinville,0,3
BQR9Q17,Yamaha,Factor 125,moto,2012,cinza,particular,gasolina,Xanxerê,0,2
WDY3H15,Chevrolet,S10,caminhão,2012,laranja,particular,diesel,Palhoça,0,0
MCH1S94,Jeep,Renegade,SUV,2022,prata,particular,flex,São José,0,3
GXS5R33,Jeep,Renegade,SUV,2019,cinza,particular,flex,Florianópolis,0,0
GPU6T63,Volkswagen,Voyage,passeio,2019,laranja,particular,diesel,São José,0,2
JUK5Q01,Honda,Fit,passeio,2007,prata,particular,flex,Criciúma,0,0
